Series;Time;Value;
nome;2020-02-26T12:16:20+01:00;0;1
nome;2020-02-26T12:16:20+01:00;0;1
nome;2020-02-26T12:16:21+01:00;0;1
nome;2020-02-26T12:16:21+01:00;0;1
nome;2020-02-26T12:16:22+01:00;0;1
nome;2020-02-26T12:16:22+01:00;0;1
nome;2020-02-26T12:16:23+01:00;0;1
nome;2020-02-26T12:16:23+01:00;0;1
nome;2020-02-26T12:16:24+01:00;0;1
nome;2020-02-26T12:16:24+01:00;0;1
nome;2020-02-26T12:16:25+01:00;0;1
nome;2020-02-26T12:16:25+01:00;0;1
nome;2020-02-26T12:16:26+01:00;0;1
nome;2020-02-26T12:16:26+01:00;0;1
nome;2020-02-26T12:16:27+01:00;0;1
nome;2020-02-26T12:16:27+01:00;0;1
nome;2020-02-26T12:16:28+01:00;0;1
nome;2020-02-26T12:16:28+01:00;0;1
nome;2020-02-26T12:16:29+01:00;0;1
nome;2020-02-26T12:16:29+01:00;0;1
nome;2020-02-26T12:16:30+01:00;0;1
nome;2020-02-26T12:16:30+01:00;0;1
nome;2020-02-26T12:16:31+01:00;0;1
nome;2020-02-26T12:16:31+01:00;0;1
nome;2020-02-26T12:16:32+01:00;0;1
nome;2020-02-26T12:16:32+01:00;0;1
nome;2020-02-26T12:16:33+01:00;0;1
nome;2020-02-26T12:16:33+01:00;0;1
nome;2020-02-26T12:16:34+01:00;0;1
nome;2020-02-26T12:16:34+01:00;0;1
nome;2020-02-26T12:16:35+01:00;0;1
nome;2020-02-26T12:16:35+01:00;0;1
nome;2020-02-26T12:16:36+01:00;0;1
nome;2020-02-26T12:16:36+01:00;0;1
nome;2020-02-26T12:16:37+01:00;0;1
nome;2020-02-26T12:16:37+01:00;0;1
nome;2020-02-26T12:16:38+01:00;0;1
nome;2020-02-26T12:16:38+01:00;0;1
nome;2020-02-26T12:16:39+01:00;0;1
nome;2020-02-26T12:16:39+01:00;0;1
nome;2020-02-26T12:16:40+01:00;0;1
nome;2020-02-26T12:16:40+01:00;0;1
nome;2020-02-26T12:16:41+01:00;0;1
nome;2020-02-26T12:16:41+01:00;0;1
nome;2020-02-26T12:16:42+01:00;0;1
nome;2020-02-26T12:16:42+01:00;0;1
nome;2020-02-26T12:16:43+01:00;0;1
nome;2020-02-26T12:16:43+01:00;0;1
nome;2020-02-26T12:16:44+01:00;0;1
nome;2020-02-26T12:16:44+01:00;0;1
nome;2020-02-26T12:16:45+01:00;0;1
nome;2020-02-26T12:16:45+01:00;0;1
nome;2020-02-26T12:16:46+01:00;0;1
nome;2020-02-26T12:16:46+01:00;0;1
nome;2020-02-26T12:16:47+01:00;0;1
nome;2020-02-26T12:16:47+01:00;0;1
nome;2020-02-26T12:16:48+01:00;0;1
nome;2020-02-26T12:16:48+01:00;0;1
nome;2020-02-26T12:16:49+01:00;0;1
nome;2020-02-26T12:16:49+01:00;0;1
nome;2020-02-26T12:16:50+01:00;0;1
nome;2020-02-26T12:16:50+01:00;0;1
nome;2020-02-26T12:16:51+01:00;0;1
nome;2020-02-26T12:16:51+01:00;0;1
nome;2020-02-26T12:16:52+01:00;0;1
nome;2020-02-26T12:16:52+01:00;0;1
nome;2020-02-26T12:16:53+01:00;0;1
nome;2020-02-26T12:16:53+01:00;0;1
nome;2020-02-26T12:16:54+01:00;0;1
nome;2020-02-26T12:16:54+01:00;0;1
nome;2020-02-26T12:16:55+01:00;0;1
nome;2020-02-26T12:16:55+01:00;0;1
nome;2020-02-26T12:16:56+01:00;0;1
nome;2020-02-26T12:16:56+01:00;0;1
nome;2020-02-26T12:16:57+01:00;0;1
nome;2020-02-26T12:16:57+01:00;0;1
nome;2020-02-26T12:16:58+01:00;0;1
nome;2020-02-26T12:16:58+01:00;0;1
nome;2020-02-26T12:16:59+01:00;0;1
nome;2020-02-26T12:16:59+01:00;0;1
nome;2020-02-26T12:17:00+01:00;0;1
nome;2020-02-26T12:17:00+01:00;0;1
nome;2020-02-26T12:17:01+01:00;0;1
nome;2020-02-26T12:17:01+01:00;0;1
nome;2020-02-26T12:17:02+01:00;0;1
nome;2020-02-26T12:17:02+01:00;0;1
nome;2020-02-26T12:17:03+01:00;0;1
nome;2020-02-26T12:17:03+01:00;0;1
nome;2020-02-26T12:17:04+01:00;0;1
nome;2020-02-26T12:17:04+01:00;0;1
nome;2020-02-26T12:17:05+01:00;0;1
nome;2020-02-26T12:17:05+01:00;0;1
nome;2020-02-26T12:17:06+01:00;0;1
nome;2020-02-26T12:17:06+01:00;0;1
nome;2020-02-26T12:17:07+01:00;0;1
nome;2020-02-26T12:17:07+01:00;0;1
nome;2020-02-26T12:17:08+01:00;0;1
nome;2020-02-26T12:17:08+01:00;0;1
nome;2020-02-26T12:17:09+01:00;0;1
nome;2020-02-26T12:17:09+01:00;0;1
nome;2020-02-26T12:17:10+01:00;0;1
nome;2020-02-26T12:17:10+01:00;0;1
nome;2020-02-26T12:17:11+01:00;0;1
nome;2020-02-26T12:17:11+01:00;0;1
nome;2020-02-26T12:17:12+01:00;0;1
nome;2020-02-26T12:17:12+01:00;0;1
nome;2020-02-26T12:17:13+01:00;0;1
nome;2020-02-26T12:17:13+01:00;0;1
nome;2020-02-26T12:17:14+01:00;0;1
nome;2020-02-26T12:17:14+01:00;0;1
nome;2020-02-26T12:17:15+01:00;0;1
nome;2020-02-26T12:17:15+01:00;0;1
nome;2020-02-26T12:17:16+01:00;0;1
nome;2020-02-26T12:17:16+01:00;0;1
nome;2020-02-26T12:17:17+01:00;0;1
nome;2020-02-26T12:17:17+01:00;0;1
nome;2020-02-26T12:17:18+01:00;0;1
nome;2020-02-26T12:17:18+01:00;0;1
nome;2020-02-26T12:17:19+01:00;0;1
nome;2020-02-26T12:17:19+01:00;0;1
nome;2020-02-26T12:17:20+01:00;0;1
nome;2020-02-26T12:17:20+01:00;0;1
nome;2020-02-26T12:17:21+01:00;0;1
nome;2020-02-26T12:17:21+01:00;0;1
nome;2020-02-26T12:17:22+01:00;0;1
nome;2020-02-26T12:17:22+01:00;0;1
nome;2020-02-26T12:17:23+01:00;0;1
nome;2020-02-26T12:17:23+01:00;0;1
nome;2020-02-26T12:17:24+01:00;0;1
nome;2020-02-26T12:17:24+01:00;0;1
nome;2020-02-26T12:17:25+01:00;0;1
nome;2020-02-26T12:17:25+01:00;0;1
nome;2020-02-26T12:17:26+01:00;0;1
nome;2020-02-26T12:17:26+01:00;0;1
nome;2020-02-26T12:17:27+01:00;0;1
nome;2020-02-26T12:17:27+01:00;0;1
nome;2020-02-26T12:17:28+01:00;0;1
nome;2020-02-26T12:17:28+01:00;0;1
nome;2020-02-26T12:17:29+01:00;0;1
nome;2020-02-26T12:17:29+01:00;0;1
nome;2020-02-26T12:17:30+01:00;0;1
nome;2020-02-26T12:17:30+01:00;0;1
nome;2020-02-26T12:17:31+01:00;0;1
nome;2020-02-26T12:17:31+01:00;0;1
nome;2020-02-26T12:17:32+01:00;0;1
nome;2020-02-26T12:17:32+01:00;0;1
nome;2020-02-26T12:17:33+01:00;0;1
nome;2020-02-26T12:17:33+01:00;0;1
nome;2020-02-26T12:17:34+01:00;0;1
nome;2020-02-26T12:17:34+01:00;0;1
nome;2020-02-26T12:17:35+01:00;0;1
nome;2020-02-26T12:17:35+01:00;0;1
nome;2020-02-26T12:17:36+01:00;0;1
nome;2020-02-26T12:17:36+01:00;0;1
nome;2020-02-26T12:17:37+01:00;0;1
nome;2020-02-26T12:17:37+01:00;0;1
nome;2020-02-26T12:17:38+01:00;0;1
nome;2020-02-26T12:17:38+01:00;0;1
nome;2020-02-26T12:17:39+01:00;0;1
nome;2020-02-26T12:17:39+01:00;0;1
nome;2020-02-26T12:17:40+01:00;0;1
nome;2020-02-26T12:17:40+01:00;0;1
nome;2020-02-26T12:17:41+01:00;0;1
nome;2020-02-26T12:17:41+01:00;0;1
nome;2020-02-26T12:17:42+01:00;0;1
nome;2020-02-26T12:17:42+01:00;0;1
nome;2020-02-26T12:17:43+01:00;0;1
nome;2020-02-26T12:17:43+01:00;0;1
nome;2020-02-26T12:17:44+01:00;0;1
nome;2020-02-26T12:17:44+01:00;0;1
nome;2020-02-26T12:17:45+01:00;0;1
nome;2020-02-26T12:17:45+01:00;0;1
nome;2020-02-26T12:17:46+01:00;0;1
nome;2020-02-26T12:17:46+01:00;0;1
nome;2020-02-26T12:17:47+01:00;0;1
nome;2020-02-26T12:17:47+01:00;0;1
nome;2020-02-26T12:17:48+01:00;0;1
nome;2020-02-26T12:17:48+01:00;0;1
nome;2020-02-26T12:17:49+01:00;0;1
nome;2020-02-26T12:17:49+01:00;0;1
nome;2020-02-26T12:17:50+01:00;0;1
nome;2020-02-26T12:17:50+01:00;0;1
nome;2020-02-26T12:17:51+01:00;0;1
nome;2020-02-26T12:17:51+01:00;0;1
nome;2020-02-26T12:17:52+01:00;0;1
nome;2020-02-26T12:17:52+01:00;0;1
nome;2020-02-26T12:17:53+01:00;0;1
nome;2020-02-26T12:17:53+01:00;0;1
nome;2020-02-26T12:17:54+01:00;0;1
nome;2020-02-26T12:17:54+01:00;0;1
nome;2020-02-26T12:17:55+01:00;0;1
nome;2020-02-26T12:17:55+01:00;0;1
nome;2020-02-26T12:17:56+01:00;0;1
nome;2020-02-26T12:17:56+01:00;0;1
nome;2020-02-26T12:17:57+01:00;0;1
nome;2020-02-26T12:17:57+01:00;0;1
nome;2020-02-26T12:17:58+01:00;0;1
nome;2020-02-26T12:17:58+01:00;0;1
nome;2020-02-26T12:17:59+01:00;0;1
nome;2020-02-26T12:17:59+01:00;0;1
nome;2020-02-26T12:18:00+01:00;0;1
nome;2020-02-26T12:18:00+01:00;0;1
nome;2020-02-26T12:18:01+01:00;0;1
nome;2020-02-26T12:18:01+01:00;0;1
nome;2020-02-26T12:18:02+01:00;0;1
nome;2020-02-26T12:18:02+01:00;0;1
nome;2020-02-26T12:18:03+01:00;0;1
nome;2020-02-26T12:18:03+01:00;0;1
nome;2020-02-26T12:18:04+01:00;0;1
nome;2020-02-26T12:18:04+01:00;0;1
nome;2020-02-26T12:18:05+01:00;0;1
nome;2020-02-26T12:18:05+01:00;0;1
nome;2020-02-26T12:18:06+01:00;0;1
nome;2020-02-26T12:18:06+01:00;0;1
nome;2020-02-26T12:18:07+01:00;0;1
nome;2020-02-26T12:18:07+01:00;0;1
nome;2020-02-26T12:18:08+01:00;0;1
nome;2020-02-26T12:18:08+01:00;0;1
nome;2020-02-26T12:18:09+01:00;0;1
nome;2020-02-26T12:18:09+01:00;0;1
nome;2020-02-26T12:18:10+01:00;0;1
nome;2020-02-26T12:18:10+01:00;0;1
nome;2020-02-26T12:18:11+01:00;0;1
nome;2020-02-26T12:18:11+01:00;0;1
nome;2020-02-26T12:18:12+01:00;0;1
nome;2020-02-26T12:18:12+01:00;0;1
nome;2020-02-26T12:18:13+01:00;0;1
nome;2020-02-26T12:18:13+01:00;0;1
nome;2020-02-26T12:18:14+01:00;0;1
nome;2020-02-26T12:18:14+01:00;0;1
nome;2020-02-26T12:18:15+01:00;0;1
nome;2020-02-26T12:18:15+01:00;0;1
nome;2020-02-26T12:18:16+01:00;0;1
nome;2020-02-26T12:18:16+01:00;0;1
nome;2020-02-26T12:18:17+01:00;0;1
nome;2020-02-26T12:18:17+01:00;0;1
nome;2020-02-26T12:18:18+01:00;0;1
nome;2020-02-26T12:18:18+01:00;0;1
nome;2020-02-26T12:18:19+01:00;0;1
nome;2020-02-26T12:18:19+01:00;0;1
nome;2020-02-26T12:18:20+01:00;0;1
nome;2020-02-26T12:18:20+01:00;0;1
nome;2020-02-26T12:18:21+01:00;0;1
nome;2020-02-26T12:18:21+01:00;0;1
nome;2020-02-26T12:18:22+01:00;0;1
nome;2020-02-26T12:18:22+01:00;0;1
nome;2020-02-26T12:18:23+01:00;0;1
nome;2020-02-26T12:18:23+01:00;0;1
nome;2020-02-26T12:18:24+01:00;0;1
nome;2020-02-26T12:18:24+01:00;0;1
nome;2020-02-26T12:18:25+01:00;0;1
nome;2020-02-26T12:18:25+01:00;0;1
nome;2020-02-26T12:18:26+01:00;0;1
nome;2020-02-26T12:18:26+01:00;0;1
nome;2020-02-26T12:18:27+01:00;0;1
nome;2020-02-26T12:18:27+01:00;0;1
nome;2020-02-26T12:18:28+01:00;0;1
nome;2020-02-26T12:18:28+01:00;0;1
nome;2020-02-26T12:18:29+01:00;0;1
nome;2020-02-26T12:18:29+01:00;0;1
nome;2020-02-26T12:18:30+01:00;0;1
nome;2020-02-26T12:18:30+01:00;0;1
nome;2020-02-26T12:18:31+01:00;0;1
nome;2020-02-26T12:18:31+01:00;0;1
nome;2020-02-26T12:18:32+01:00;0;1
nome;2020-02-26T12:18:32+01:00;0;1
nome;2020-02-26T12:18:33+01:00;0;1
nome;2020-02-26T12:18:33+01:00;0;1
nome;2020-02-26T12:18:34+01:00;0;1
nome;2020-02-26T12:18:34+01:00;0;1
nome;2020-02-26T12:18:35+01:00;0;1
nome;2020-02-26T12:18:35+01:00;0;1
nome;2020-02-26T12:18:36+01:00;0;1
nome;2020-02-26T12:18:36+01:00;0;1
nome;2020-02-26T12:18:37+01:00;0;1
nome;2020-02-26T12:18:37+01:00;0;1
nome;2020-02-26T12:18:38+01:00;0;1
nome;2020-02-26T12:18:38+01:00;0;1
nome;2020-02-26T12:18:39+01:00;0;1
nome;2020-02-26T12:18:39+01:00;0;1
nome;2020-02-26T12:18:40+01:00;0;1
nome;2020-02-26T12:18:40+01:00;null;-1
nome;2020-02-26T12:18:41+01:00;null;-1
nome;2020-02-26T12:18:41+01:00;null;-1
nome;2020-02-26T12:18:42+01:00;null;-1
nome;2020-02-26T12:18:42+01:00;null;-1
nome;2020-02-26T12:18:43+01:00;null;-1
nome;2020-02-26T12:18:43+01:00;null;-1
nome;2020-02-26T12:18:44+01:00;null;-1
nome;2020-02-26T12:18:44+01:00;null;-1
nome;2020-02-26T12:18:45+01:00;null;-1
nome;2020-02-26T12:18:45+01:00;null;-1
nome;2020-02-26T12:18:46+01:00;null;-1
nome;2020-02-26T12:18:46+01:00;null;-1
nome;2020-02-26T12:18:47+01:00;null;-1
nome;2020-02-26T12:18:47+01:00;null;-1
nome;2020-02-26T12:18:48+01:00;null;-1
nome;2020-02-26T12:18:48+01:00;null;-1
nome;2020-02-26T12:18:49+01:00;null;-1
nome;2020-02-26T12:18:49+01:00;null;-1
nome;2020-02-26T12:18:50+01:00;null;-1
nome;2020-02-26T12:18:50+01:00;null;-1
nome;2020-02-26T12:18:51+01:00;null;-1
nome;2020-02-26T12:18:51+01:00;null;-1
nome;2020-02-26T12:18:52+01:00;null;-1
